,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
312,20603111306,211131490,776.0,29408.0,37.896907216494846,NA
313,20603111307,211131490,1542.0,56164.0,36.422827496757456,NA
314,20603111308,211131491,426.0,13751.0,32.279342723004696,NA
315,20603111309,211131491,473.0,22363.0,47.27906976744186,NA
316,20603111310,211131491,325.0,16602.0,51.08307692307692,NA
317,20603111311,211131491,763.0,35543.0,46.583224115334204,NA
318,20603111312,211131491,627.0,31679.0,50.52472089314195,NA
319,20603111313,211130001,460.0,11979.0,26.041304347826088,NA
320,20603111314,211130001,447.0,16630.0,37.20357941834452,NA
321,20603111315,211130001,523.0,14098.0,26.956022944550668,NA
322,20603111316,211130001,462.0,20776.0,44.96969696969697,NA
323,20603111317,211130001,633.0,26375.0,41.666666666666664,NA
324,20603111318,211130001,385.0,21877.0,56.823376623376625,NA
325,20603111319,211130001,658.0,26510.0,40.2887537993921,NA
326,20603111320,211130001,438.0,11555.0,26.381278538812786,NA
327,20603111321,211130001,530.0,14958.0,28.222641509433963,NA
328,20603111322,211131493,433.0,59259.0,136.8568129330254,NA
329,20603111323,211131493,446.0,12429.0,27.867713004484305,NA
330,20603111324,211131493,656.0,20744.0,31.621951219512194,NA
331,20603111325,211131493,453.0,18540.0,40.9271523178808,NA
332,20603111326,211131493,529.0,34070.0,64.40453686200378,NA
333,20603111327,211131494,628.0,58106.0,92.52547770700637,NA
334,20603111328,211131494,497.0,37712.0,75.87927565392354,NA
335,20603111329,211131494,299.0,8985.0,30.05016722408027,NA
336,20603111330,211131491,387.0,12145.0,31.382428940568474,NA
337,20603111331, ,,,,no containing DZN
338,20603111332,211130001,334.0,13170.0,39.4311377245509,NA
339,20603111401,211141513,267.0,27806.0,104.14232209737828,NA
340,20603111402,211141512,670.0,65646.0,97.97910447761194,NA
341,20603111403,211141507,470.0,41116.0,87.48085106382979,NA
342,20603111404,211141507,508.0,19162.0,37.72047244094488,NA
343,20603111405, ,,,,no containing DZN
344,20603111406, ,,,,no containing DZN
345,20603111407,211141507,711.0,57293.0,80.58087201125176,NA
346,20603111408,211141507,496.0,14723.0,29.683467741935484,NA
347,20603111409,211141507,697.0,34030.0,48.8235294117647,NA
348,20603111410,211141507,679.0,36862.0,54.28865979381443,NA
349,20603111411,211141507,334.0,23743.0,71.08682634730539,NA
350,20603111412,211141504,444.0,14622.0,32.932432432432435,NA
351,20603111413,211141504,790.0,74621.0,94.45696202531646,NA
352,20603111414,211141504,682.0,70823.0,103.84604105571847,NA
353,20603111415,211141504,283.0,19353.0,68.3851590106007,NA
354,20603111416,211141504,453.0,29974.0,66.16777041942605,NA
355,20603111417,211141504,462.0,35993.0,77.9069264069264,NA
356,20603111418,211141504,488.0,13425.0,27.510245901639344,NA
357,20603111419,211141512,335.0,24363.0,72.72537313432836,NA
358,20603111420,211141508,419.0,22965.0,54.8090692124105,NA
359,20603111421, ,,,,no containing DZN
360,20603111422,211141508,380.0,19423.0,51.113157894736844,NA
361,20603111423,211141508,560.0,41571.0,74.23392857142858,NA
362,20603111424, ,,,,no containing DZN
363,20603111425,211141506,566.0,70831.0,125.14310954063605,NA
364,20603111426,211141506,588.0,25021.0,42.552721088435376,NA
365,20603111427,211141506,1276.0,77408.0,60.66457680250784,NA
366,20603111428,211141506,628.0,52843.0,84.14490445859873,NA
367,20603111429,211141512,464.0,35750.0,77.04741379310344,NA
368,20603111430,211141512,388.0,42321.0,109.07474226804123,NA
369,20603111431,211141513,485.0,26959.0,55.585567010309276,NA
370,20603111432,211141513,622.0,18311.0,29.438906752411576,NA
371,20603111433,211141513,569.0,37552.0,65.99648506151142,NA
372,20603111434,211141513,374.0,54757.0,146.4090909090909,NA
373,20603111435,211141513,667.0,53841.0,80.72113943028486,NA
374,20603111436,211141513,455.0,45785.0,100.62637362637362,NA
375,20603111437,211141513,660.0,29989.0,45.43787878787879,NA
376,20603111438,211141504,598.0,44730.0,74.79933110367892,NA
377,20603111439,211141504,387.0,20077.0,51.87855297157623,NA
378,20603111440,211141508,657.0,41917.0,63.80060882800609,NA
379,20603111441,211141508,766.0,36195.0,47.25195822454308,NA
380,20603111442,211141508,645.0,25305.0,39.23255813953488,NA
381,20603111443,211141510,635.0,22263.0,35.05984251968504,NA
382,20603111444,211141511,1099.0,91017.0,82.81801637852594,NA
